data_dte,Year,Month,usg_apt_id,usg_apt,Total,Passengers
11/01/2004,2004,11,11433,DTW,3239,
11/01/2004,2004,11,11433,DTW,3766,
11/01/2004,2004,11,11433,DTW,4811,
12/01/2004,2004,12,11433,DTW,2274,
12/01/2004,2004,12,11433,DTW,561,
12/01/2004,2004,12,11433,DTW,5152,
12/01/2004,2004,12,11433,DTW,515,
12/01/2004,2004,12,11433,DTW,942,
12/01/2004,2004,12,11433,DTW,1599,
12/01/2004,2004,12,11433,DTW,164,
12/01/2004,2004,12,11433,DTW,307,
12/01/2004,2004,12,11433,DTW,35,
12/01/2004,2004,12,11433,DTW,351,
12/01/2004,2004,12,11433,DTW,1170,
12/01/2004,2004,12,11433,DTW,415,
12/01/2004,2004,12,11433,DTW,830,
12/01/2004,2004,12,11433,DTW,185,
12/01/2004,2004,12,11433,DTW,159,
12/01/2004,2004,12,11433,DTW,1333,
12/01/2004,2004,12,11433,DTW,978,
12/01/2004,2004,12,11433,DTW,676,
12/01/2004,2004,12,11433,DTW,43,
12/01/2004,2004,12,11433,DTW,153,
12/01/2004,2004,12,11433,DTW,406,
12/01/2004,2004,12,11433,DTW,503,
12/01/2004,2004,12,11433,DTW,580,
12/01/2004,2004,12,11433,DTW,773,
12/01/2004,2004,12,11433,DTW,1387,
12/01/2004,2004,12,11433,DTW,1493,
12/01/2004,2004,12,11433,DTW,1723,
12/01/2004,2004,12,11433,DTW,1791,
12/01/2004,2004,12,11433,DTW,1793,
12/01/2004,2004,12,11433,DTW,1931,
12/01/2004,2004,12,11433,DTW,2319,
12/01/2004,2004,12,11433,DTW,2935,
12/01/2004,2004,12,11433,DTW,4147,
01/01/2005,2005,1,11433,DTW,1019,
01/01/2005,2005,1,11433,DTW,997,
01/01/2005,2005,1,11433,DTW,2390,
01/01/2005,2005,1,11433,DTW,693,
01/01/2005,2005,1,11433,DTW,902,
01/01/2005,2005,1,11433,DTW,10619,
01/01/2005,2005,1,11433,DTW,1679,
01/01/2005,2005,1,11433,DTW,1087,
01/01/2005,2005,1,11433,DTW,800,
01/01/2005,2005,1,11433,DTW,215,
01/01/2005,2005,1,11433,DTW,1616,
01/01/2005,2005,1,11433,DTW,1434,
01/01/2005,2005,1,11433,DTW,948,
01/01/2005,2005,1,11433,DTW,1454,
01/01/2005,2005,1,11433,DTW,1204,
01/01/2005,2005,1,11433,DTW,1524,
01/01/2005,2005,1,11433,DTW,2082,
01/01/2005,2005,1,11433,DTW,1407,
01/01/2005,2005,1,11433,DTW,252,
01/01/2005,2005,1,11433,DTW,73,
01/01/2005,2005,1,11433,DTW,89,
01/01/2005,2005,1,11433,DTW,893,
01/01/2005,2005,1,11433,DTW,201,
01/01/2005,2005,1,11433,DTW,273,
01/01/2005,2005,1,11433,DTW,352,
01/01/2005,2005,1,11433,DTW,353,
01/01/2005,2005,1,11433,DTW,824,
01/01/2005,2005,1,11433,DTW,1264,
01/01/2005,2005,1,11433,DTW,1348,
01/01/2005,2005,1,11433,DTW,1398,
01/01/2005,2005,1,11433,DTW,1592,
01/01/2005,2005,1,11433,DTW,1628,
01/01/2005,2005,1,11433,DTW,1804,
01/01/2005,2005,1,11433,DTW,2022,
01/01/2005,2005,1,11433,DTW,2221,
01/01/2005,2005,1,11433,DTW,2657,
01/01/2005,2005,1,11433,DTW,4073,
02/01/2005,2005,2,11433,DTW,747,
02/01/2005,2005,2,11433,DTW,182,
02/01/2005,2005,2,11433,DTW,1095,
02/01/2005,2005,2,11433,DTW,1308,
02/01/2005,2005,2,11433,DTW,1634,
02/01/2005,2005,2,11433,DTW,195,
02/01/2005,2005,2,11433,DTW,607,
02/01/2005,2005,2,11433,DTW,1437,
02/01/2005,2005,2,11433,DTW,789,
02/01/2005,2005,2,11433,DTW,1483,
02/01/2005,2005,2,11433,DTW,15005,
02/01/2005,2005,2,11433,DTW,1066,
02/01/2005,2005,2,11433,DTW,3191,
02/01/2005,2005,2,11433,DTW,839,
02/01/2005,2005,2,11433,DTW,2231,
02/01/2005,2005,2,11433,DTW,172,
02/01/2005,2005,2,11433,DTW,1231,
02/01/2005,2005,2,11433,DTW,2484,
02/01/2005,2005,2,11433,DTW,1158,
02/01/2005,2005,2,11433,DTW,979,
02/01/2005,2005,2,11433,DTW,2498,
02/01/2005,2005,2,11433,DTW,429,
02/01/2005,2005,2,11433,DTW,1187,
02/01/2005,2005,2,11433,DTW,215,
02/01/2005,2005,2,11433,DTW,539,
02/01/2005,2005,2,11433,DTW,759,
02/01/2005,2005,2,11433,DTW,795,
02/01/2005,2005,2,11433,DTW,945,
02/01/2005,2005,2,11433,DTW,1004,
02/01/2005,2005,2,11433,DTW,1225,
02/01/2005,2005,2,11433,DTW,1573,
02/01/2005,2005,2,11433,DTW,1666,
02/01/2005,2005,2,11433,DTW,1730,
02/01/2005,2005,2,11433,DTW,2408,
02/01/2005,2005,2,11433,DTW,2418,
02/01/2005,2005,2,11433,DTW,2727,
02/01/2005,2005,2,11433,DTW,2847,
02/01/2005,2005,2,11433,DTW,4289,
02/01/2005,2005,2,11433,DTW,4659,
03/01/2005,2005,3,11433,DTW,1696,
03/01/2005,2005,3,11433,DTW,1852,
03/01/2005,2005,3,11433,DTW,1176,
03/01/2005,2005,3,11433,DTW,296,
03/01/2005,2005,3,11433,DTW,1143,
03/01/2005,2005,3,11433,DTW,2888,
03/01/2005,2005,3,11433,DTW,1449,
03/01/2005,2005,3,11433,DTW,724,
03/01/2005,2005,3,11433,DTW,4387,
03/01/2005,2005,3,11433,DTW,1277,
03/01/2005,2005,3,11433,DTW,170,
03/01/2005,2005,3,11433,DTW,533,
03/01/2005,2005,3,11433,DTW,1195,
03/01/2005,2005,3,11433,DTW,973,
03/01/2005,2005,3,11433,DTW,1121,
03/01/2005,2005,3,11433,DTW,883,
03/01/2005,2005,3,11433,DTW,988,
03/01/2005,2005,3,11433,DTW,17068,
03/01/2005,2005,3,11433,DTW,545,
03/01/2005,2005,3,11433,DTW,1140,
03/01/2005,2005,3,11433,DTW,2880,
03/01/2005,2005,3,11433,DTW,2295,
03/01/2005,2005,3,11433,DTW,173,
03/01/2005,2005,3,11433,DTW,613,
03/01/2005,2005,3,11433,DTW,588,
03/01/2005,2005,3,11433,DTW,145,
03/01/2005,2005,3,11433,DTW,167,
03/01/2005,2005,3,11433,DTW,217,
03/01/2005,2005,3,11433,DTW,331,
03/01/2005,2005,3,11433,DTW,925,
03/01/2005,2005,3,11433,DTW,1375,
03/01/2005,2005,3,11433,DTW,1383,
03/01/2005,2005,3,11433,DTW,1709,
03/01/2005,2005,3,11433,DTW,1799,
03/01/2005,2005,3,11433,DTW,1864,
03/01/2005,2005,3,11433,DTW,1877,
03/01/2005,2005,3,11433,DTW,1952,
03/01/2005,2005,3,11433,DTW,2155,
03/01/2005,2005,3,11433,DTW,2405,
03/01/2005,2005,3,11433,DTW,2481,
03/01/2005,2005,3,11433,DTW,4277,
03/01/2005,2005,3,11433,DTW,4438,
03/01/2005,2005,3,11433,DTW,4848,
04/01/2005,2005,4,11433,DTW,734,
04/01/2005,2005,4,11433,DTW,2221,
04/01/2005,2005,4,11433,DTW,645,
04/01/2005,2005,4,11433,DTW,168,
04/01/2005,2005,4,11433,DTW,418,
04/01/2005,2005,4,11433,DTW,1694,
04/01/2005,2005,4,11433,DTW,1087,
04/01/2005,2005,4,11433,DTW,460,
04/01/2005,2005,4,11433,DTW,166,
04/01/2005,2005,4,11433,DTW,501,
04/01/2005,2005,4,11433,DTW,424,
04/01/2005,2005,4,11433,DTW,482,
04/01/2005,2005,4,11433,DTW,214,
04/01/2005,2005,4,11433,DTW,164,
04/01/2005,2005,4,11433,DTW,2886,
04/01/2005,2005,4,11433,DTW,171,
04/01/2005,2005,4,11433,DTW,456,
04/01/2005,2005,4,11433,DTW,143,
04/01/2005,2005,4,11433,DTW,504,
04/01/2005,2005,4,11433,DTW,4340,
04/01/2005,2005,4,11433,DTW,485,
04/01/2005,2005,4,11433,DTW,1304,
04/01/2005,2005,4,11433,DTW,8492,
04/01/2005,2005,4,11433,DTW,1842,
04/01/2005,2005,4,11433,DTW,1601,
04/01/2005,2005,4,11433,DTW,100,
04/01/2005,2005,4,11433,DTW,200,
04/01/2005,2005,4,11433,DTW,275,
04/01/2005,2005,4,11433,DTW,291,
04/01/2005,2005,4,11433,DTW,297,
04/01/2005,2005,4,11433,DTW,330,
04/01/2005,2005,4,11433,DTW,693,
04/01/2005,2005,4,11433,DTW,1259,
04/01/2005,2005,4,11433,DTW,1337,
04/01/2005,2005,4,11433,DTW,1505,
04/01/2005,2005,4,11433,DTW,1642,
04/01/2005,2005,4,11433,DTW,1683,
04/01/2005,2005,4,11433,DTW,1789,
04/01/2005,2005,4,11433,DTW,2076,
04/01/2005,2005,4,11433,DTW,2118,
04/01/2005,2005,4,11433,DTW,2369,
04/01/2005,2005,4,11433,DTW,2580,
04/01/2005,2005,4,11433,DTW,3351,
04/01/2005,2005,4,11433,DTW,4645,
04/01/2005,2005,4,11433,DTW,4787,
04/01/2005,2005,4,11433,DTW,4828,
04/01/2005,2005,4,11433,DTW,4829,
05/01/2005,2005,5,11433,DTW,14,
05/01/2005,2005,5,11433,DTW,143,
05/01/2005,2005,5,11433,DTW,2393,
05/01/2005,2005,5,11433,DTW,1240,
05/01/2005,2005,5,11433,DTW,2822,
05/01/2005,2005,5,11433,DTW,80,
05/01/2005,2005,5,11433,DTW,125,
05/01/2005,2005,5,11433,DTW,289,
05/01/2005,2005,5,11433,DTW,290,
05/01/2005,2005,5,11433,DTW,481,
05/01/2005,2005,5,11433,DTW,1229,
05/01/2005,2005,5,11433,DTW,1351,
05/01/2005,2005,5,11433,DTW,1593,
05/01/2005,2005,5,11433,DTW,1937,
05/01/2005,2005,5,11433,DTW,2015,
05/01/2005,2005,5,11433,DTW,2430,
05/01/2005,2005,5,11433,DTW,2472,
05/01/2005,2005,5,11433,DTW,3123,
05/01/2005,2005,5,11433,DTW,3718,
05/01/2005,2005,5,11433,DTW,4511,
05/01/2005,2005,5,11433,DTW,4720,
06/01/2005,2005,6,11433,DTW,1153,
06/01/2005,2005,6,11433,DTW,2877,
06/01/2005,2005,6,11433,DTW,1262,
06/01/2005,2005,6,11433,DTW,177,
06/01/2005,2005,6,11433,DTW,384,
06/01/2005,2005,6,11433,DTW,706,
06/01/2005,2005,6,11433,DTW,746,
06/01/2005,2005,6,11433,DTW,1030,
06/01/2005,2005,6,11433,DTW,1250,
06/01/2005,2005,6,11433,DTW,1810,
06/01/2005,2005,6,11433,DTW,1849,
06/01/2005,2005,6,11433,DTW,2294,
06/01/2005,2005,6,11433,DTW,2676,
06/01/2005,2005,6,11433,DTW,3596,
06/01/2005,2005,6,11433,DTW,3885,
06/01/2005,2005,6,11433,DTW,4188,
06/01/2005,2005,6,11433,DTW,4928,
07/01/2005,2005,7,11433,DTW,1211,
07/01/2005,2005,7,11433,DTW,2461,
07/01/2005,2005,7,11433,DTW,1036,
07/01/2005,2005,7,11433,DTW,131,
07/01/2005,2005,7,11433,DTW,217,
07/01/2005,2005,7,11433,DTW,220,
07/01/2005,2005,7,11433,DTW,233,
07/01/2005,2005,7,11433,DTW,338,
07/01/2005,2005,7,11433,DTW,1052,
07/01/2005,2005,7,11433,DTW,1141,
07/01/2005,2005,7,11433,DTW,1143,
07/01/2005,2005,7,11433,DTW,1505,
07/01/2005,2005,7,11433,DTW,1639,
07/01/2005,2005,7,11433,DTW,2105,
07/01/2005,2005,7,11433,DTW,2440,
07/01/2005,2005,7,11433,DTW,2870,
07/01/2005,2005,7,11433,DTW,2903,
07/01/2005,2005,7,11433,DTW,3311,
07/01/2005,2005,7,11433,DTW,3317,
07/01/2005,2005,7,11433,DTW,3843,
07/01/2005,2005,7,11433,DTW,3881,
08/01/2005,2005,8,11433,DTW,2153,
08/01/2005,2005,8,11433,DTW,1110,
08/01/2005,2005,8,11433,DTW,354,
08/01/2005,2005,8,11433,DTW,147,
08/01/2005,2005,8,11433,DTW,33,
08/01/2005,2005,8,11433,DTW,48,
08/01/2005,2005,8,11433,DTW,79,
08/01/2005,2005,8,11433,DTW,101,
08/01/2005,2005,8,11433,DTW,114,
08/01/2005,2005,8,11433,DTW,223,
08/01/2005,2005,8,11433,DTW,224,
08/01/2005,2005,8,11433,DTW,340,
08/01/2005,2005,8,11433,DTW,476,
08/01/2005,2005,8,11433,DTW,499,
08/01/2005,2005,8,11433,DTW,582,
08/01/2005,2005,8,11433,DTW,638,
08/01/2005,2005,8,11433,DTW,1095,
08/01/2005,2005,8,11433,DTW,1687,
08/01/2005,2005,8,11433,DTW,2022,
08/01/2005,2005,8,11433,DTW,2351,
08/01/2005,2005,8,11433,DTW,2486,
08/01/2005,2005,8,11433,DTW,2998,
08/01/2005,2005,8,11433,DTW,3677,
08/01/2005,2005,8,11433,DTW,3923,
08/01/2005,2005,8,11433,DTW,4399,
08/01/2005,2005,8,11433,DTW,4580,
08/01/2005,2005,8,11433,DTW,4595,
09/01/2005,2005,9,11433,DTW,1361,
09/01/2005,2005,9,11433,DTW,829,
09/01/2005,2005,9,11433,DTW,55,
09/01/2005,2005,9,11433,DTW,188,
09/01/2005,2005,9,11433,DTW,395,
09/01/2005,2005,9,11433,DTW,513,
09/01/2005,2005,9,11433,DTW,554,
09/01/2005,2005,9,11433,DTW,1202,
09/01/2005,2005,9,11433,DTW,1401,
09/01/2005,2005,9,11433,DTW,1605,
09/01/2005,2005,9,11433,DTW,1737,
09/01/2005,2005,9,11433,DTW,1848,
09/01/2005,2005,9,11433,DTW,2455,
09/01/2005,2005,9,11433,DTW,2772,
09/01/2005,2005,9,11433,DTW,3278,
09/01/2005,2005,9,11433,DTW,3413,
09/01/2005,2005,9,11433,DTW,3586,
09/01/2005,2005,9,11433,DTW,3790,
09/01/2005,2005,9,11433,DTW,3953,
10/01/2005,2005,10,11433,DTW,884,
10/01/2005,2005,10,11433,DTW,230,
10/01/2005,2005,10,11433,DTW,35,
10/01/2005,2005,10,11433,DTW,1691,
10/01/2005,2005,10,11433,DTW,172,
10/01/2005,2005,10,11433,DTW,174,
10/01/2005,2005,10,11433,DTW,520,
10/01/2005,2005,10,11433,DTW,563,
10/01/2005,2005,10,11433,DTW,829,
10/01/2005,2005,10,11433,DTW,872,
10/01/2005,2005,10,11433,DTW,902,
10/01/2005,2005,10,11433,DTW,1152,
10/01/2005,2005,10,11433,DTW,1272,
10/01/2005,2005,10,11433,DTW,1583,
10/01/2005,2005,10,11433,DTW,1635,
10/01/2005,2005,10,11433,DTW,2103,
10/01/2005,2005,10,11433,DTW,2588,
10/01/2005,2005,10,11433,DTW,2747,
10/01/2005,2005,10,11433,DTW,2884,
10/01/2005,2005,10,11433,DTW,3960,
10/01/2005,2005,10,11433,DTW,3965,
10/01/2005,2005,10,11433,DTW,4250,
11/01/2005,2005,11,11433,DTW,410,
11/01/2005,2005,11,11433,DTW,837,
11/01/2005,2005,11,11433,DTW,1366,
11/01/2005,2005,11,11433,DTW,41,
11/01/2005,2005,11,11433,DTW,14,
11/01/2005,2005,11,11433,DTW,529,
11/01/2005,2005,11,11433,DTW,375,
11/01/2005,2005,11,11433,DTW,1069,
11/01/2005,2005,11,11433,DTW,954,
11/01/2005,2005,11,11433,DTW,1290,
11/01/2005,2005,11,11433,DTW,1543,
11/01/2005,2005,11,11433,DTW,1713,
11/01/2005,2005,11,11433,DTW,1779,
11/01/2005,2005,11,11433,DTW,1833,
11/01/2005,2005,11,11433,DTW,2230,
11/01/2005,2005,11,11433,DTW,2433,
11/01/2005,2005,11,11433,DTW,2903,
11/01/2005,2005,11,11433,DTW,3501,
11/01/2005,2005,11,11433,DTW,3865,
11/01/2005,2005,11,11433,DTW,4395,
12/01/2005,2005,12,11433,DTW,1010,
12/01/2005,2005,12,11433,DTW,1564,
12/01/2005,2005,12,11433,DTW,1571,
12/01/2005,2005,12,11433,DTW,1381,
12/01/2005,2005,12,11433,DTW,183,
12/01/2005,2005,12,11433,DTW,86,
12/01/2005,2005,12,11433,DTW,146,
12/01/2005,2005,12,11433,DTW,389,
12/01/2005,2005,12,11433,DTW,571,
12/01/2005,2005,12,11433,DTW,860,
12/01/2005,2005,12,11433,DTW,1032,
12/01/2005,2005,12,11433,DTW,1064,
12/01/2005,2005,12,11433,DTW,1067,
12/01/2005,2005,12,11433,DTW,1293,
12/01/2005,2005,12,11433,DTW,3027,
12/01/2005,2005,12,11433,DTW,1658,
12/01/2005,2005,12,11433,DTW,1712,
12/01/2005,2005,12,11433,DTW,1786,
12/01/2005,2005,12,11433,DTW,1924,
12/01/2005,2005,12,11433,DTW,1949,
12/01/2005,2005,12,11433,DTW,2046,
12/01/2005,2005,12,11433,DTW,2403,
12/01/2005,2005,12,11433,DTW,2794,
12/01/2005,2005,12,11433,DTW,3082,
12/01/2005,2005,12,11433,DTW,3440,
12/01/2005,2005,12,11433,DTW,3781,
01/01/2006,2006,1,11433,DTW,61,
01/01/2006,2006,1,11433,DTW,2407,
01/01/2006,2006,1,11433,DTW,163,
01/01/2006,2006,1,11433,DTW,11,
01/01/2006,2006,1,11433,DTW,12,
01/01/2006,2006,1,11433,DTW,1328,
01/01/2006,2006,1,11433,DTW,668,
01/01/2006,2006,1,11433,DTW,2024,
01/01/2006,2006,1,11433,DTW,1516,
01/01/2006,2006,1,11433,DTW,1207,
01/01/2006,2006,1,11433,DTW,26,
01/01/2006,2006,1,11433,DTW,182,
01/01/2006,2006,1,11433,DTW,105,
01/01/2006,2006,1,11433,DTW,146,
01/01/2006,2006,1,11433,DTW,180,
01/01/2006,2006,1,11433,DTW,227,
01/01/2006,2006,1,11433,DTW,233,
01/01/2006,2006,1,11433,DTW,251,
01/01/2006,2006,1,11433,DTW,289,
01/01/2006,2006,1,11433,DTW,372,
01/01/2006,2006,1,11433,DTW,389,
01/01/2006,2006,1,11433,DTW,600,
01/01/2006,2006,1,11433,DTW,887,
01/01/2006,2006,1,11433,DTW,968,
01/01/2006,2006,1,11433,DTW,1183,
01/01/2006,2006,1,11433,DTW,1207,
01/01/2006,2006,1,11433,DTW,1387,
01/01/2006,2006,1,11433,DTW,1432,
01/01/2006,2006,1,11433,DTW,1645,
01/01/2006,2006,1,11433,DTW,1720,
01/01/2006,2006,1,11433,DTW,2009,
01/01/2006,2006,1,11433,DTW,2132,
01/01/2006,2006,1,11433,DTW,2319,
01/01/2006,2006,1,11433,DTW,2522,
01/01/2006,2006,1,11433,DTW,2535,
01/01/2006,2006,1,11433,DTW,2678,
01/01/2006,2006,1,11433,DTW,2899,
01/01/2006,2006,1,11433,DTW,3481,
01/01/2006,2006,1,11433,DTW,4878,
02/01/2006,2006,2,11433,DTW,194,
02/01/2006,2006,2,11433,DTW,1124,
02/01/2006,2006,2,11433,DTW,28,
02/01/2006,2006,2,11433,DTW,1331,
02/01/2006,2006,2,11433,DTW,5285,
02/01/2006,2006,2,11433,DTW,486,
02/01/2006,2006,2,11433,DTW,1060,
02/01/2006,2006,2,11433,DTW,754,
02/01/2006,2006,2,11433,DTW,2383,
02/01/2006,2006,2,11433,DTW,42,
02/01/2006,2006,2,11433,DTW,168,
02/01/2006,2006,2,11433,DTW,1158,
02/01/2006,2006,2,11433,DTW,2084,
02/01/2006,2006,2,11433,DTW,128,
02/01/2006,2006,2,11433,DTW,450,
02/01/2006,2006,2,11433,DTW,843,
02/01/2006,2006,2,11433,DTW,935,
02/01/2006,2006,2,11433,DTW,951,
02/01/2006,2006,2,11433,DTW,1053,
02/01/2006,2006,2,11433,DTW,1065,
02/01/2006,2006,2,11433,DTW,1192,
02/01/2006,2006,2,11433,DTW,1243,
02/01/2006,2006,2,11433,DTW,1284,
02/01/2006,2006,2,11433,DTW,1386,
02/01/2006,2006,2,11433,DTW,1426,
02/01/2006,2006,2,11433,DTW,1497,
02/01/2006,2006,2,11433,DTW,1676,
02/01/2006,2006,2,11433,DTW,2028,
02/01/2006,2006,2,11433,DTW,2166,
02/01/2006,2006,2,11433,DTW,2979,
02/01/2006,2006,2,11433,DTW,3296,
02/01/2006,2006,2,11433,DTW,3470,
02/01/2006,2006,2,11433,DTW,3589,
02/01/2006,2006,2,11433,DTW,4724,
02/01/2006,2006,2,11433,DTW,4839,
03/01/2006,2006,3,11433,DTW,2791,
03/01/2006,2006,3,11433,DTW,1468,
03/01/2006,2006,3,11433,DTW,510,
03/01/2006,2006,3,11433,DTW,576,
03/01/2006,2006,3,11433,DTW,138,
03/01/2006,2006,3,11433,DTW,1295,
03/01/2006,2006,3,11433,DTW,1352,
03/01/2006,2006,3,11433,DTW,2271,
03/01/2006,2006,3,11433,DTW,7914,
03/01/2006,2006,3,11433,DTW,1262,
03/01/2006,2006,3,11433,DTW,938,
03/01/2006,2006,3,11433,DTW,1009,
03/01/2006,2006,3,11433,DTW,667,
03/01/2006,2006,3,11433,DTW,186,
03/01/2006,2006,3,11433,DTW,230,
03/01/2006,2006,3,11433,DTW,382,
03/01/2006,2006,3,11433,DTW,558,
03/01/2006,2006,3,11433,DTW,1041,
03/01/2006,2006,3,11433,DTW,1083,
03/01/2006,2006,3,11433,DTW,1098,
03/01/2006,2006,3,11433,DTW,1139,
03/01/2006,2006,3,11433,DTW,1207,
03/01/2006,2006,3,11433,DTW,1274,
03/01/2006,2006,3,11433,DTW,1740,
03/01/2006,2006,3,11433,DTW,1811,
03/01/2006,2006,3,11433,DTW,1972,
03/01/2006,2006,3,11433,DTW,2086,
03/01/2006,2006,3,11433,DTW,2167,
03/01/2006,2006,3,11433,DTW,2626,
03/01/2006,2006,3,11433,DTW,2871,
03/01/2006,2006,3,11433,DTW,3994,
03/01/2006,2006,3,11433,DTW,4190,
03/01/2006,2006,3,11433,DTW,4363,
04/01/2006,2006,4,11433,DTW,249,
04/01/2006,2006,4,11433,DTW,1662,
04/01/2006,2006,4,11433,DTW,901,
04/01/2006,2006,4,11433,DTW,213,
04/01/2006,2006,4,11433,DTW,721,
04/01/2006,2006,4,11433,DTW,561,
04/01/2006,2006,4,11433,DTW,860,
04/01/2006,2006,4,11433,DTW,1044,
04/01/2006,2006,4,11433,DTW,344,
04/01/2006,2006,4,11433,DTW,37,
04/01/2006,2006,4,11433,DTW,2424,
04/01/2006,2006,4,11433,DTW,6084,
04/01/2006,2006,4,11433,DTW,188,
04/01/2006,2006,4,11433,DTW,93,
04/01/2006,2006,4,11433,DTW,96,
04/01/2006,2006,4,11433,DTW,171,
04/01/2006,2006,4,11433,DTW,208,
04/01/2006,2006,4,11433,DTW,293,
04/01/2006,2006,4,11433,DTW,295,
04/01/2006,2006,4,11433,DTW,389,
04/01/2006,2006,4,11433,DTW,551,
04/01/2006,2006,4,11433,DTW,787,
04/01/2006,2006,4,11433,DTW,891,
04/01/2006,2006,4,11433,DTW,1187,
04/01/2006,2006,4,11433,DTW,1189,
04/01/2006,2006,4,11433,DTW,1273,
04/01/2006,2006,4,11433,DTW,1542,
04/01/2006,2006,4,11433,DTW,1669,
04/01/2006,2006,4,11433,DTW,1671,
04/01/2006,2006,4,11433,DTW,1738,
04/01/2006,2006,4,11433,DTW,2268,
04/01/2006,2006,4,11433,DTW,2276,
04/01/2006,2006,4,11433,DTW,2324,
04/01/2006,2006,4,11433,DTW,2625,
04/01/2006,2006,4,11433,DTW,3878,
04/01/2006,2006,4,11433,DTW,4670,
04/01/2006,2006,4,11433,DTW,4959,
05/01/2006,2006,5,11433,DTW,113,
05/01/2006,2006,5,11433,DTW,2847,
05/01/2006,2006,5,11433,DTW,66,
05/01/2006,2006,5,11433,DTW,129,
05/01/2006,2006,5,11433,DTW,1241,
05/01/2006,2006,5,11433,DTW,1293,
05/01/2006,2006,5,11433,DTW,1704,
05/01/2006,2006,5,11433,DTW,1952,
05/01/2006,2006,5,11433,DTW,2241,
05/01/2006,2006,5,11433,DTW,2435,
05/01/2006,2006,5,11433,DTW,2657,
05/01/2006,2006,5,11433,DTW,2762,
05/01/2006,2006,5,11433,DTW,2811,
05/01/2006,2006,5,11433,DTW,2981,
05/01/2006,2006,5,11433,DTW,3273,
05/01/2006,2006,5,11433,DTW,4148,
05/01/2006,2006,5,11433,DTW,4853,
06/01/2006,2006,6,11433,DTW,2336,
06/01/2006,2006,6,11433,DTW,52,
06/01/2006,2006,6,11433,DTW,136,
06/01/2006,2006,6,11433,DTW,219,
06/01/2006,2006,6,11433,DTW,224,
06/01/2006,2006,6,11433,DTW,396,
06/01/2006,2006,6,11433,DTW,915,
06/01/2006,2006,6,11433,DTW,967,
06/01/2006,2006,6,11433,DTW,1642,
06/01/2006,2006,6,11433,DTW,1646,
06/01/2006,2006,6,11433,DTW,1911,
06/01/2006,2006,6,11433,DTW,2012,
06/01/2006,2006,6,11433,DTW,2178,
06/01/2006,2006,6,11433,DTW,3199,
06/01/2006,2006,6,11433,DTW,3524,
06/01/2006,2006,6,11433,DTW,3785,
06/01/2006,2006,6,11433,DTW,3974,
06/01/2006,2006,6,11433,DTW,4393,
07/01/2006,2006,7,11433,DTW,2,
07/01/2006,2006,7,11433,DTW,423,
07/01/2006,2006,7,11433,DTW,2755,
07/01/2006,2006,7,11433,DTW,32,
07/01/2006,2006,7,11433,DTW,220,
07/01/2006,2006,7,11433,DTW,249,
07/01/2006,2006,7,11433,DTW,293,
07/01/2006,2006,7,11433,DTW,362,
07/01/2006,2006,7,11433,DTW,929,
07/01/2006,2006,7,11433,DTW,1361,
07/01/2006,2006,7,11433,DTW,1385,
07/01/2006,2006,7,11433,DTW,1460,
07/01/2006,2006,7,11433,DTW,1669,
07/01/2006,2006,7,11433,DTW,1696,
07/01/2006,2006,7,11433,DTW,2059,
07/01/2006,2006,7,11433,DTW,2552,
07/01/2006,2006,7,11433,DTW,3048,
07/01/2006,2006,7,11433,DTW,3315,
07/01/2006,2006,7,11433,DTW,3638,
07/01/2006,2006,7,11433,DTW,4010,
07/01/2006,2006,7,11433,DTW,4850,
08/01/2006,2006,8,11433,DTW,2049,
08/01/2006,2006,8,11433,DTW,243,
08/01/2006,2006,8,11433,DTW,44,
08/01/2006,2006,8,11433,DTW,239,
08/01/2006,2006,8,11433,DTW,267,
08/01/2006,2006,8,11433,DTW,292,
08/01/2006,2006,8,11433,DTW,643,
08/01/2006,2006,8,11433,DTW,659,
08/01/2006,2006,8,11433,DTW,1198,
08/01/2006,2006,8,11433,DTW,1718,
08/01/2006,2006,8,11433,DTW,1749,
08/01/2006,2006,8,11433,DTW,2054,
08/01/2006,2006,8,11433,DTW,2077,
08/01/2006,2006,8,11433,DTW,2801,
08/01/2006,2006,8,11433,DTW,3599,
08/01/2006,2006,8,11433,DTW,3773,
08/01/2006,2006,8,11433,DTW,3903,
08/01/2006,2006,8,11433,DTW,4434,
09/01/2006,2006,9,11433,DTW,1285,
09/01/2006,2006,9,11433,DTW,207,
09/01/2006,2006,9,11433,DTW,541,
09/01/2006,2006,9,11433,DTW,650,
09/01/2006,2006,9,11433,DTW,907,
09/01/2006,2006,9,11433,DTW,937,
09/01/2006,2006,9,11433,DTW,1647,
09/01/2006,2006,9,11433,DTW,1677,
09/01/2006,2006,9,11433,DTW,2064,
09/01/2006,2006,9,11433,DTW,2151,
09/01/2006,2006,9,11433,DTW,3629,
09/01/2006,2006,9,11433,DTW,3792,
09/01/2006,2006,9,11433,DTW,3882,
09/01/2006,2006,9,11433,DTW,4391,
10/01/2006,2006,10,11433,DTW,1315,
10/01/2006,2006,10,11433,DTW,60,
10/01/2006,2006,10,11433,DTW,36,
10/01/2006,2006,10,11433,DTW,39,
10/01/2006,2006,10,11433,DTW,54,
10/01/2006,2006,10,11433,DTW,59,
10/01/2006,2006,10,11433,DTW,216,
10/01/2006,2006,10,11433,DTW,270,
10/01/2006,2006,10,11433,DTW,297,
10/01/2006,2006,10,11433,DTW,394,
